time,stock_price,price,scenario_label
45.6,Weak stock,1,None
45.7,Strong stock,1,None
45.7,Weak stock,1,None
45.800000000000004,Strong stock,1,None
45.800000000000004,Weak stock,1,None
45.900000000000006,Strong stock,1,None
45.900000000000006,Weak stock,1,None
46,Strong stock,1,None
46,Weak stock,1,None
46.1,Strong stock,1,None
46.1,Weak stock,1,None
46.2,Strong stock,1,None
46.2,Weak stock,1,None
46.300000000000004,Strong stock,1,None
46.300000000000004,Weak stock,1,None
46.400000000000006,Strong stock,1,None
46.400000000000006,Weak stock,1,None
46.5,Strong stock,1,None
46.5,Weak stock,1,None
46.6,Strong stock,1,None
46.6,Weak stock,1,None
46.7,Strong stock,1,None
46.7,Weak stock,1,None
46.800000000000004,Strong stock,1,None
46.800000000000004,Weak stock,1,None
46.900000000000006,Strong stock,1,None
46.900000000000006,Weak stock,1,None
47,Strong stock,1,None
47,Weak stock,1,None
47.1,Strong stock,1,None
47.1,Weak stock,1,None
47.2,Strong stock,1,None
47.2,Weak stock,1,None
47.300000000000004,Strong stock,1,None
47.300000000000004,Weak stock,1,None
47.400000000000006,Strong stock,1,None
47.400000000000006,Weak stock,1,None
47.5,Strong stock,1,None
47.5,Weak stock,1,None
47.6,Strong stock,1,None
47.6,Weak stock,1,None
47.7,Strong stock,1,None
47.7,Weak stock,1,None
47.800000000000004,Strong stock,1,None
47.800000000000004,Weak stock,1,None
47.900000000000006,Strong stock,1,None
47.900000000000006,Weak stock,1,None
48,Strong stock,1,None
48,Weak stock,1,None
48.1,Strong stock,1,None
48.1,Weak stock,1,None
48.2,Strong stock,1,None
48.2,Weak stock,1,None
48.300000000000004,Strong stock,1,None
48.300000000000004,Weak stock,1,None
48.400000000000006,Strong stock,1,None
48.400000000000006,Weak stock,1,None
48.5,Strong stock,1,None
48.5,Weak stock,1,None
48.6,Strong stock,1,None
48.6,Weak stock,1,None
48.7,Strong stock,1,None
48.7,Weak stock,1,None
48.800000000000004,Strong stock,1,None
48.800000000000004,Weak stock,1,None
48.900000000000006,Strong stock,1,None
48.900000000000006,Weak stock,1,None
49,Strong stock,1,None
49,Weak stock,1,None
49.1,Strong stock,1,None
49.1,Weak stock,1,None
49.2,Strong stock,1,None
49.2,Weak stock,1,None
49.300000000000004,Strong stock,1,None
49.300000000000004,Weak stock,1,None
49.400000000000006,Strong stock,1,None
49.400000000000006,Weak stock,1,None
49.5,Strong stock,1,None
49.5,Weak stock,1,None
49.6,Strong stock,1,None
49.6,Weak stock,1,None
49.7,Strong stock,1,None
49.7,Weak stock,1,None
49.800000000000004,Strong stock,1,None
49.800000000000004,Weak stock,1,None
49.900000000000006,Strong stock,1,None
49.900000000000006,Weak stock,1,None
50,Strong stock,1,None
50,Weak stock,1,None
50.1,Strong stock,1,None
50.1,Weak stock,1,None
50.2,Strong stock,1,None
50.2,Weak stock,1,None
50.300000000000004,Strong stock,1,None
50.300000000000004,Weak stock,1,None
50.400000000000006,Strong stock,1,None
50.400000000000006,Weak stock,1,None
50.5,Strong stock,1,None
50.5,Weak stock,1,None
50.6,Strong stock,1,None
50.6,Weak stock,1,None
50.7,Strong stock,1,None
50.7,Weak stock,1,None
50.800000000000004,Strong stock,1,None
50.800000000000004,Weak stock,1,None
50.900000000000006,Strong stock,1,None
50.900000000000006,Weak stock,1,None
51,Strong stock,1,None
51,Weak stock,1,None
51.1,Strong stock,1,None
51.1,Weak stock,1,None
51.2,Strong stock,1,None
51.2,Weak stock,1,None
51.300000000000004,Strong stock,1,None
51.300000000000004,Weak stock,1,None
51.400000000000006,Strong stock,1,None
51.400000000000006,Weak stock,1,None
51.5,Strong stock,1,None
51.5,Weak stock,1,None
51.6,Strong stock,1,None
51.6,Weak stock,1,None
51.7,Strong stock,1,None
51.7,Weak stock,1,None
51.800000000000004,Strong stock,1,None
51.800000000000004,Weak stock,1,None
51.900000000000006,Strong stock,1,None
51.900000000000006,Weak stock,1,None
52,Strong stock,1,None
52,Weak stock,1,None
52.1,Strong stock,1,None
52.1,Weak stock,1,None
52.2,Strong stock,1,None
52.2,Weak stock,1,None
52.300000000000004,Strong stock,1,None
52.300000000000004,Weak stock,1,None
52.400000000000006,Strong stock,1,None
52.400000000000006,Weak stock,1,None
52.5,Strong stock,1,None
52.5,Weak stock,1,None
52.6,Strong stock,1,None
52.6,Weak stock,1,None
52.7,Strong stock,1,None
52.7,Weak stock,1,None
52.800000000000004,Strong stock,1,None
52.800000000000004,Weak stock,1,None
52.900000000000006,Strong stock,1,None
52.900000000000006,Weak stock,1,None
53,Strong stock,1,None
53,Weak stock,1,None
53.1,Strong stock,1,None
53.1,Weak stock,1,None
53.2,Strong stock,1,None
53.2,Weak stock,1,None
53.300000000000004,Strong stock,1,None
53.300000000000004,Weak stock,1,None
53.400000000000006,Strong stock,1,None
53.400000000000006,Weak stock,1,None
53.5,Strong stock,1,None
53.5,Weak stock,1,None
53.6,Strong stock,1,None
53.6,Weak stock,1,None
53.7,Strong stock,1,None
53.7,Weak stock,1,None
53.800000000000004,Strong stock,1,None
53.800000000000004,Weak stock,1,None
53.900000000000006,Strong stock,1,None
53.900000000000006,Weak stock,1,None
54,Strong stock,1,None
54,Weak stock,1,None
54.1,Strong stock,1,None
54.1,Weak stock,1,None
54.2,Strong stock,1,None
54.2,Weak stock,1,None
54.300000000000004,Strong stock,1,None
54.300000000000004,Weak stock,1,None
54.400000000000006,Strong stock,1,None
54.400000000000006,Weak stock,1,None
54.5,Strong stock,1,None
54.5,Weak stock,1,None
54.6,Strong stock,1,None
54.6,Weak stock,1,None
54.7,Strong stock,1,None
54.7,Weak stock,1,None
54.800000000000004,Strong stock,1,None
54.800000000000004,Weak stock,1,None
54.900000000000006,Strong stock,1,None
54.900000000000006,Weak stock,1,None
55,Strong stock,1,None
55,Weak stock,1,None
55.1,Strong stock,1,None
55.1,Weak stock,1,None
55.2,Strong stock,1,None
55.2,Weak stock,1,None
55.300000000000004,Strong stock,1,None
55.300000000000004,Weak stock,1,None
55.400000000000006,Strong stock,1,None
55.400000000000006,Weak stock,1,None
55.5,Strong stock,1,None
55.5,Weak stock,1,None
55.6,Strong stock,1,None
55.6,Weak stock,1,None
55.7,Strong stock,1,None
55.7,Weak stock,1,None
55.800000000000004,Strong stock,1,None
55.800000000000004,Weak stock,1,None
55.900000000000006,Strong stock,1,None
55.900000000000006,Weak stock,1,None
56,Strong stock,1,None
56,Weak stock,1,None
56.1,Strong stock,1,None
56.1,Weak stock,1,None
56.2,Strong stock,1,None
56.2,Weak stock,1,None
56.300000000000004,Strong stock,1,None
56.300000000000004,Weak stock,1,None
56.400000000000006,Strong stock,1,None
56.400000000000006,Weak stock,1,None
56.5,Strong stock,1,None
56.5,Weak stock,1,None
56.6,Strong stock,1,None
56.6,Weak stock,1,None
56.7,Strong stock,1,None
56.7,Weak stock,1,None
56.800000000000004,Strong stock,1,None
56.800000000000004,Weak stock,1,None
56.900000000000006,Strong stock,1,None
56.900000000000006,Weak stock,1,None
57,Strong stock,1,None
57,Weak stock,1,None
57.1,Strong stock,1,None
57.1,Weak stock,1,None
57.2,Strong stock,1,None
57.2,Weak stock,1,None
57.300000000000004,Strong stock,1,None
57.300000000000004,Weak stock,1,None
57.400000000000006,Strong stock,1,None
57.400000000000006,Weak stock,1,None
57.5,Strong stock,1,None
57.5,Weak stock,1,None
57.6,Strong stock,1,None
57.6,Weak stock,1,None
57.7,Strong stock,1,None
57.7,Weak stock,1,None
57.800000000000004,Strong stock,1,None
57.800000000000004,Weak stock,1,None
57.900000000000006,Strong stock,1,None
57.900000000000006,Weak stock,1,None
58,Strong stock,1,None
58,Weak stock,1,None
58.1,Strong stock,1,None
58.1,Weak stock,1,None
58.2,Strong stock,1,None
58.2,Weak stock,1,None
58.300000000000004,Strong stock,1,None
58.300000000000004,Weak stock,1,None
58.400000000000006,Strong stock,1,None
58.400000000000006,Weak stock,1,None
58.5,Strong stock,1,None
58.5,Weak stock,1,None
58.6,Strong stock,1,None
58.6,Weak stock,1,None
58.7,Strong stock,1,None
58.7,Weak stock,1,None
58.800000000000004,Strong stock,1,None
58.800000000000004,Weak stock,1,None
58.900000000000006,Strong stock,1,None
58.900000000000006,Weak stock,1,None
59,Strong stock,1,None
59,Weak stock,1,None
59.1,Strong stock,1,None
59.1,Weak stock,1,None
59.2,Strong stock,1,None
59.2,Weak stock,1,None
59.300000000000004,Strong stock,1,None
59.300000000000004,Weak stock,1,None
59.400000000000006,Strong stock,1,None
59.400000000000006,Weak stock,1,None
59.5,Strong stock,1,None
59.5,Weak stock,1,None
59.6,Strong stock,1,None
59.6,Weak stock,1,None
59.7,Strong stock,1,None
59.7,Weak stock,1,None
59.800000000000004,Strong stock,1,None
59.800000000000004,Weak stock,1,None
59.900000000000006,Strong stock,1,None
59.900000000000006,Weak stock,1,None
60,Strong stock,1,None
60,Weak stock,1,None
60.1,Strong stock,1,None
60.1,Weak stock,1,None
60.2,Strong stock,1,None
60.2,Weak stock,1,None
60.300000000000004,Strong stock,1,None
60.300000000000004,Weak stock,1,None
60.400000000000006,Strong stock,1,None
60.400000000000006,Weak stock,1,None
60.5,Strong stock,1,None
60.5,Weak stock,1,None
60.6,Strong stock,1,None
60.6,Weak stock,1,None
60.7,Strong stock,1,None
60.7,Weak stock,1,None
60.800000000000004,Strong stock,1,None
60.800000000000004,Weak stock,1,None
60.900000000000006,Strong stock,1,None
60.900000000000006,Weak stock,1,None
61,Strong stock,1,None
61,Weak stock,1,None
61.1,Strong stock,1,None
61.1,Weak stock,1,None
61.2,Strong stock,1,None
61.2,Weak stock,1,None
61.300000000000004,Strong stock,1,None
61.300000000000004,Weak stock,1,None
61.400000000000006,Strong stock,1,None
61.400000000000006,Weak stock,1,None
61.5,Strong stock,1,None
61.5,Weak stock,1,None
61.6,Strong stock,1,None
61.6,Weak stock,1,None
61.7,Strong stock,1,None
61.7,Weak stock,1,None
61.800000000000004,Strong stock,1,None
61.800000000000004,Weak stock,1,None
61.900000000000006,Strong stock,1,None
61.900000000000006,Weak stock,1,None
62,Strong stock,1,None
62,Weak stock,1,None
62.1,Strong stock,1,None
62.1,Weak stock,1,None
62.2,Strong stock,1,None
62.2,Weak stock,1,None
62.300000000000004,Strong stock,1,None
62.300000000000004,Weak stock,1,None
62.400000000000006,Strong stock,1,None
62.400000000000006,Weak stock,1,None
62.5,Strong stock,1,None
62.5,Weak stock,1,None
62.6,Strong stock,1,None
62.6,Weak stock,1,None
62.7,Strong stock,1,None
62.7,Weak stock,1,None
62.800000000000004,Strong stock,1,None
62.800000000000004,Weak stock,1,None
62.900000000000006,Strong stock,1,None
62.900000000000006,Weak stock,1,None
63,Strong stock,1,None
63,Weak stock,1,None
63.1,Strong stock,1,None
63.1,Weak stock,1,None
63.2,Strong stock,1,None
63.2,Weak stock,1,None
63.300000000000004,Strong stock,1,None
63.300000000000004,Weak stock,1,None
63.400000000000006,Strong stock,1,None
63.400000000000006,Weak stock,1,None
63.5,Strong stock,1,None
63.5,Weak stock,1,None
63.6,Strong stock,1,None
63.6,Weak stock,1,None
63.7,Strong stock,1,None
63.7,Weak stock,1,None
63.800000000000004,Strong stock,1,None
63.800000000000004,Weak stock,1,None
63.900000000000006,Strong stock,1,None
63.900000000000006,Weak stock,1,None
64,Strong stock,1,None
64,Weak stock,1,None
64.10000000000001,Strong stock,1,None
64.10000000000001,Weak stock,1,None
64.2,Strong stock,1,None
64.2,Weak stock,1,None
64.3,Strong stock,1,None
64.3,Weak stock,1,None
64.4,Strong stock,1,None
64.4,Weak stock,1,None
64.5,Strong stock,1,None
64.5,Weak stock,1,None
64.60000000000001,Strong stock,1,None
64.60000000000001,Weak stock,1,None
64.7,Strong stock,1,None
64.7,Weak stock,1,None
64.8,Strong stock,1,None
64.8,Weak stock,1,None
64.9,Strong stock,1,None
64.9,Weak stock,1,None
65,Strong stock,1,None
65,Weak stock,1,None
65.10000000000001,Strong stock,1,None
65.10000000000001,Weak stock,1,None
65.2,Strong stock,1,None
65.2,Weak stock,1,None
65.3,Strong stock,1,None
65.3,Weak stock,1,None
65.4,Strong stock,1,None
65.4,Weak stock,1,None
65.5,Strong stock,1,None
65.5,Weak stock,1,None
65.60000000000001,Strong stock,1,None
65.60000000000001,Weak stock,1,None
65.7,Strong stock,1,None
65.7,Weak stock,1,None
65.8,Strong stock,1,None
65.8,Weak stock,1,None
65.9,Strong stock,1,None
65.9,Weak stock,1,None
66,Strong stock,1,None
66,Weak stock,1,None
66.10000000000001,Strong stock,1,None
66.10000000000001,Weak stock,1,None
66.2,Strong stock,1,None
66.2,Weak stock,1,None
66.3,Strong stock,1,None
66.3,Weak stock,1,None
66.4,Strong stock,1,None
66.4,Weak stock,1,None
66.5,Strong stock,1,None
66.5,Weak stock,1,None
66.60000000000001,Strong stock,1,None
66.60000000000001,Weak stock,1,None
66.7,Strong stock,1,None
66.7,Weak stock,1,None
66.8,Strong stock,1,None
66.8,Weak stock,1,None
66.9,Strong stock,1,None
66.9,Weak stock,1,None
67,Strong stock,1,None
67,Weak stock,1,None
67.10000000000001,Strong stock,1,None
67.10000000000001,Weak stock,1,None
67.2,Strong stock,1,None
67.2,Weak stock,1,None
67.3,Strong stock,1,None
67.3,Weak stock,1,None
67.4,Strong stock,1,None
67.4,Weak stock,1,None
67.5,Strong stock,1,None
67.5,Weak stock,1,None
67.60000000000001,Strong stock,1,None
67.60000000000001,Weak stock,1,None
67.7,Strong stock,1,None
67.7,Weak stock,1,None
67.8,Strong stock,1,None
67.8,Weak stock,1,None
67.9,Strong stock,1,None
67.9,Weak stock,1,None
68,Strong stock,1,None
68,Weak stock,1,None
68.10000000000001,Strong stock,1,None
68.10000000000001,Weak stock,1,None
68.2,Strong stock,1,None
68.2,Weak stock,1,None
68.3,Strong stock,1,None
68.3,Weak stock,1,None
68.4,Strong stock,1,None
68.4,Weak stock,1,None
68.5,Strong stock,1,None
68.5,Weak stock,1,None
68.60000000000001,Strong stock,1,None
68.60000000000001,Weak stock,1,None
68.7,Strong stock,1,None
68.7,Weak stock,1,None
68.8,Strong stock,1,None
68.8,Weak stock,1,None
68.9,Strong stock,1,None
68.9,Weak stock,1,None
69,Strong stock,1,None
69,Weak stock,1,None
69.10000000000001,Strong stock,1,None
69.10000000000001,Weak stock,1,None
69.2,Strong stock,1,None
69.2,Weak stock,1,None
69.3,Strong stock,1,None
69.3,Weak stock,1,None
69.4,Strong stock,1,None
69.4,Weak stock,1,None
69.5,Strong stock,1,None
69.5,Weak stock,1,None
69.60000000000001,Strong stock,1,None
69.60000000000001,Weak stock,1,None
69.7,Strong stock,1,None
69.7,Weak stock,1,None
69.8,Strong stock,1,None
69.8,Weak stock,1,None
69.9,Strong stock,1,None
69.9,Weak stock,1,None
70,Strong stock,1,None
70,Weak stock,1,None
70.10000000000001,Strong stock,1,None
70.10000000000001,Weak stock,1,None
70.2,Strong stock,1,None
70.2,Weak stock,1,None
70.3,Strong stock,1,None
70.3,Weak stock,1,None
70.4,Strong stock,1,None
70.4,Weak stock,1,None
70.5,Strong stock,1,None
70.5,Weak stock,1,None
70.60000000000001,Strong stock,1,None
70.60000000000001,Weak stock,1,None
70.7,Strong stock,1,None
70.7,Weak stock,1,None
70.8,Strong stock,1,None
70.8,Weak stock,1,None
70.9,Strong stock,1,None
70.9,Weak stock,1,None
71,Strong stock,1,None
71,Weak stock,1,None
71.10000000000001,Strong stock,1,None
71.10000000000001,Weak stock,1,None
71.2,Strong stock,1,None
71.2,Weak stock,1,None
71.3,Strong stock,1,None
71.3,Weak stock,1,None
71.4,Strong stock,1,None
71.4,Weak stock,1,None
71.5,Strong stock,1,None
71.5,Weak stock,1,None
71.60000000000001,Strong stock,1,None
71.60000000000001,Weak stock,1,None
71.7,Strong stock,1,None
71.7,Weak stock,1,None
71.8,Strong stock,1,None
71.8,Weak stock,1,None
71.9,Strong stock,1,None
71.9,Weak stock,1,None
72,Strong stock,1,None
72,Weak stock,1,None
72.10000000000001,Strong stock,1,None
72.10000000000001,Weak stock,1,None
72.2,Strong stock,1,None
72.2,Weak stock,1,None
72.3,Strong stock,1,None
72.3,Weak stock,1,None
72.4,Strong stock,1,None
72.4,Weak stock,1,None
72.5,Strong stock,1,None
72.5,Weak stock,1,None
72.60000000000001,Strong stock,1,None
72.60000000000001,Weak stock,1,None
72.7,Strong stock,1,None
72.7,Weak stock,1,None
72.8,Strong stock,1,None
72.8,Weak stock,1,None
72.9,Strong stock,1,None
72.9,Weak stock,1,None
73,Strong stock,1,None
73,Weak stock,1,None
73.10000000000001,Strong stock,1,None
73.10000000000001,Weak stock,1,None
73.2,Strong stock,1,None
73.2,Weak stock,1,None
73.3,Strong stock,1,None
73.3,Weak stock,1,None
73.4,Strong stock,1,None
73.4,Weak stock,1,None
73.5,Strong stock,1,None
73.5,Weak stock,1,None
73.60000000000001,Strong stock,1,None
73.60000000000001,Weak stock,1,None
73.7,Strong stock,1,None
73.7,Weak stock,1,None
73.8,Strong stock,1,None
73.8,Weak stock,1,None
73.9,Strong stock,1,None
73.9,Weak stock,1,None
74,Strong stock,1,None
74,Weak stock,1,None
74.10000000000001,Strong stock,1,None
74.10000000000001,Weak stock,1,None
74.2,Strong stock,1,None
74.2,Weak stock,1,None
74.3,Strong stock,1,None
74.3,Weak stock,1,None
74.4,Strong stock,1,None
74.4,Weak stock,1,None
74.5,Strong stock,1,None
74.5,Weak stock,1,None
74.60000000000001,Strong stock,1,None
74.60000000000001,Weak stock,1,None
74.7,Strong stock,1,None
74.7,Weak stock,1,None
74.8,Strong stock,1,None
74.8,Weak stock,1,None
74.9,Strong stock,1,None
74.9,Weak stock,1,None
75,Strong stock,1,None
75,Weak stock,1,None
75.10000000000001,Strong stock,1,None
75.10000000000001,Weak stock,1,None
75.2,Strong stock,1,None
75.2,Weak stock,1,None
75.3,Strong stock,1,None
75.3,Weak stock,1,None
75.4,Strong stock,1,None
75.4,Weak stock,1,None
75.5,Strong stock,1,None
75.5,Weak stock,1,None
75.60000000000001,Strong stock,1,None
75.60000000000001,Weak stock,1,None
75.7,Strong stock,1,None
75.7,Weak stock,1,None
75.8,Strong stock,1,None
75.8,Weak stock,1,None
75.9,Strong stock,1,None
75.9,Weak stock,1,None
76,Strong stock,1,None
76,Weak stock,1,None
76.10000000000001,Strong stock,1,None
76.10000000000001,Weak stock,1,None
76.2,Strong stock,1,None
76.2,Weak stock,1,None
76.3,Strong stock,1,None
76.3,Weak stock,1,None
76.4,Strong stock,1,None
76.4,Weak stock,1,None
76.5,Strong stock,1,None
76.5,Weak stock,1,None
76.60000000000001,Strong stock,1,None
76.60000000000001,Weak stock,1,None
76.7,Strong stock,1,None
76.7,Weak stock,1,None
76.80000000000001,Strong stock,1,None
76.80000000000001,Weak stock,1,None
76.9,Strong stock,1,None
76.9,Weak stock,1,None
77,Strong stock,1,None
77,Weak stock,1,None
77.10000000000001,Strong stock,1,None
77.10000000000001,Weak stock,1,None
77.2,Strong stock,1,None
77.2,Weak stock,1,None
77.30000000000001,Strong stock,1,None
77.30000000000001,Weak stock,1,None
77.4,Strong stock,1,None
77.4,Weak stock,1,None
77.5,Strong stock,1,None
77.5,Weak stock,1,None
77.60000000000001,Strong stock,1,None
77.60000000000001,Weak stock,1,None
77.7,Strong stock,1,None
77.7,Weak stock,1,None
77.80000000000001,Strong stock,1,None
77.80000000000001,Weak stock,1,None
77.9,Strong stock,1,None
77.9,Weak stock,1,None
78,Strong stock,1,None
78,Weak stock,1,None
78.10000000000001,Strong stock,1,None
78.10000000000001,Weak stock,1,None
78.2,Strong stock,1,None
78.2,Weak stock,1,None
78.30000000000001,Strong stock,1,None
78.30000000000001,Weak stock,1,None
78.4,Strong stock,1,None
78.4,Weak stock,1,None
78.5,Strong stock,1,None
78.5,Weak stock,1,None
78.60000000000001,Strong stock,1,None
78.60000000000001,Weak stock,1,None
78.7,Strong stock,1,None
78.7,Weak stock,1,None
78.80000000000001,Strong stock,1,None
78.80000000000001,Weak stock,1,None
78.9,Strong stock,1,None
78.9,Weak stock,1,None
79,Strong stock,1,None
79,Weak stock,1,None
79.10000000000001,Strong stock,1,None
